cartodb_id|orig_geocode_string|orig_lat|orig_lon|mapzen_diff_lat|mapzen_diff_lon|mapquest_diff_lat|mapquest_diff_lon
537505|Avenida Eva Perón 5251, Capital Federal , Argentina|-34.6597061|-58.4819603|7.2956641|2.535677299999996|0.01175349999999753|0.015444399999999803
537512|Avenida Santa Fe 1748, Capital Federal , Argentina|-34.5960007|-58.3926048|11.849131300000003|9.151038200000002|0.00006055102039681515|0.000050881632702726165
537508|Avenida Juramento 2427, Capital Federal , Argentina|-34.5618515|-58.4566078|0.0002484999999978754|0.000492199999996501|0.00337820000000022|0.005992499999997847
537513|Avenida Santa Fe 3259, Capital Federal , Argentina|-34.5883675|-58.4108315|0.00006750000000010914|0.00006849999999758438|0.000046127272696594446|0.0001873545455026715
1509704|85, 44|NaN|NaN|NaN|NaN|NaN|NaN
537506|Avenida Francisco Beiró 3994, Capital Federal , Argentina|-34.6037407|-58.5080223|0.009830299999997294|0.016647700000000043|0.0000796183673017481|0.000030597959202793845
537514|Avenida Segurola 726, Capital Federal , Argentina|-34.628334|-58.4896622|0.008817000000000519|0.01068580000000452|0.00003740816330122243|0.000014963265300593775
537511|Avenida San Pedrito 60, Capital Federal , Argentina|-34.6315002|-58.4691086|0.0006861999999969726|0.0011474000000006868|0.00003386530610072214|0.00004471428569985392
537517|Corrientes 2937, Capital Federal , Argentina|-34.6042252|-58.4070511|7.123625200000003|0.4270489000000026|0.009126999999999441|0.037648400000001914
537522|Quilmes 436, Capital Federal , Argentina|-34.6446114|-58.4172134|0.000011400000005323818|0.000013400000000274304|0.0027666000000010627|0.00018389999999612883
537516|Congreso 4364, Capital Federal , Argentina|-34.5656586|-58.4821205|0.00014140000000395503|0.00027949999999776765|0.000020241025602274476|0.00004098717950284936
537518|Estados Unidos 3275, Capital Federal , Argentina|-34.6215973|-58.4119568|0.00010269999999934498|0.000043200000000354066|0.0008726000000010004|0.0044256000000046924
537523|Ramallo 4656, Capital Federal , Argentina|-34.5525894|-58.4935913|1.0506494000000046|1.5740736999999996|0.000009559183695273532|0.000010720408198494624
537520|Parque de la Ciudad , Capital Federal , Argentina|-34.6085091|-58.3734894|5.168402099999998|8.523400600000002|0.06418415000000266|0.07854115706470566
537519|Lisandro de la Torre 39, Capital Federal , Argentina|-34.6394348|-58.5213661|0.0527772000000013|0.05775210000000186|0.004127800000006232|0.0007043000000024335
537521|Porcel de Peralta 750, Capital Federal , Argentina|-34.6293488|-58.5240211|0.00014880000000516702|0.000021099999997886698|0.0036137999999965587|0.00399439999999629
537525|Roma 2, Vicente Lopez , Argentina|-34.4999123|-58.4794044|1.5836632999999978|10.380191599999996|0.002065999999999235|0.00409299999999746
537527|Viamonte 808, Capital Federal , Argentina|-34.6002083|-58.3784561|0.000008299999997518626|0.00015609999999810498|0.00003877142859920468|0.00001369591839761597
537524|Remedios 3761, Capital Federal , Argentina|-34.6412926|-58.4766731|0.06099259999999873|0.01597309999999652|0.0003829999999993561|0.0007725999999976807
547177|Greenwood, MS|33.51711|-90.18039|0.0008800000000022123|0.0008600000000029695|0.005687999999999249|0.0039764090973051225
547192|Wilkes Barre, PA|41.24276|-75.8771|0.003150000000005093|0.004210000000000491|0.0037224000000009028|0.004631599999996183
547183|Kingsport, TN|36.5478|-82.56042|0.0006300000000010186|0.0014000000000038426|0.0006340999999991936|0.001398600000001693
547178|Harlingen, TX|26.18986|-97.69555|0.0007699999999992713|0.0005500000000040473|0.0007705999999991775|0.0005526000000060094
547179|Harrisburg, PA|40.25987|-76.88223|0.013829999999998677|0.002189999999998804|0.006440699999998856|0.0038821999999925083
547180|Idaho Falls, ID|43.492|-112.04199|0.02541999999999689|0.007850000000004798|0.0010789000000031024|0.0023589999999984457
642410|Gliwice|NaN|NaN|NaN|NaN|NaN|NaN
537526|Valdenegro 4281, Capital Federal , Argentina|-34.5549965|-58.4948502|0.0008034999999964043|0.0004497999999983904|0.004628300000000252|0.0032277000000036082
547189|St Louis, MO|38.62775|-90.19956|0.003869999999999152|0.049689999999998236|0.0004767000000001076|0.0016711000000100285
547174|Fort Wayne, IN|41.08026|-85.13831|0.0503399999999985|0.009450000000001069|0.0002702000000027738|0.00029149999998878684
547190|Wausau, WI|44.95954|-89.63031|0.00039999999999906777|0.00018999999998925432|0.00006170000000338405|0.00048609999998916464
1509418|596, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509417|595, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509419|597, 44|NaN|NaN|NaN|NaN|NaN|NaN
584046|103 Prince Street New York NY 10012|40.7251015|-73.99897|4.102340500000004|8.122100000000003|0.00016064285710370996|0.000040571428598923376
1509420|598, 44|NaN|NaN|NaN|NaN|NaN|NaN
537509|Avenida Rivadavia 3883, Capital Federal , Argentina|-34.611248|-58.4207497|0.00005199999999661031|0.00015030000000137989|0.00006954693879634988|0.000008528571399324392
1509425|603, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509421|599, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509423|601, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509427|604, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509426|60, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509428|605, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509422|600, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509424|602, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509431|608, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509429|606, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509432|609, 44|NaN|NaN|NaN|NaN|NaN|NaN
3026791|10301 Binky Ln Bonita Springs, FL 34135 United States|26.3624001|-81.7824707|0.000012900000001536682|0.00000529999999798747|0.0003680999999993162|0.0009262999999890553
1509433|610, 44|NaN|NaN|NaN|NaN|NaN|NaN
547187|San Angelo, TX|31.4615|-100.44242|0.002269999999999328|0.005380000000002383|0.02950750000000113|0.012159665498003847
1509430|607, 44|NaN|NaN|NaN|NaN|NaN|NaN
1509434|611, 44|NaN|NaN|NaN|NaN|NaN|NaN
537531|Dachau|48.25941|11.43434|0.0025100000000009004|0.010859999999999204|0.0005781999999996401|0.00041140000000083887
336828|corpus christi, texas, USA|27.79641|-97.40356|0.004169999999998453|0.007180000000005293|0.0038441999999996312|0.007985599999997817
336830|1002 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004340359729397392|0.009636465930100258
3026788|1015 E. 15th Street Plano, TX 75074 United States|33.0199699|-96.7002487|3.2210809000000005|1.28383070000001|0.00022400057410010277|0.0004087195193989146
336833|1014  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.772865999999997|0.271726000000001|0.0028510000000032676|0.007622499999996535
336829|1001 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.770315|0.4290160000000043|0.004455999999997573|0.01058100000000195
336834|1015 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004399233702297778|0.009436728384201842
336835|101 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.0043520000000008|0.00817100000000437
336838|101 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.9189989999999995|0.30223499999999603|0.0045999999999999375|0.009309999999999263
336839|102  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.919529999999998|0.04097799999999552|0.0028510000000032676|0.007622499999996535
1509705|854, 44|NaN|NaN|NaN|NaN|NaN|NaN
336841|104 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.0043532775420018766|0.008364240819304314
336840|103 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.91911|0.30201499999999726|0.004578571428602629|0.009317142857099725
336842|106 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004330416313003127|0.008371861228994248
336844|108  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.0028510000000032676|0.007622499999996535
336845|109 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.00426061533530131|0.008201661959901685
336843|107 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.919262|0.30152100000000814|0.004535714285701431|0.009331428571400124
336846|1100  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9726749999999988|2.450891999999996|0.004733999999999128|0.008417999999991821
336848|1111  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.004760749999999092|0.00822266666669691
336849|1120 N Tancahua Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0059279999999973|2.0165489999999977|0.004891316998897111|0.006110649496392284
336851|113 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.845013999999999|0.16812600000000089|0.0044714285714029245|0.009352857142900461
336852|116  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.8287489999999984|0.634830000000008|0.0028510000000032676|0.007622499999996535
336853|117 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004169217939303138|0.008232285897392444
336856|1201 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.764771999999997|0.4485650000000021|0.006221000000000032|0.00906100000000265
336855|1201  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.972338999999998|2.451699000000005|0.0060489999999973065|0.007947999999998956
336857|1201 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9579749999999976|0.7241300000000024|0.006401999999997798|0.010194999999995957
336854|118 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004193261911101587|0.008417622555498383
336858|1202 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7646869999999986|0.4479340000000036|0.006267207905498395|0.009240598231698982
537535|Kil|59.50429|13.31934|0.0019500000000007844|0.006569999999999965|5.182614699999995|3.182154200000001
336862|120  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.0028510000000032676|0.007622499999996535
336860|1206 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7642539999999975|0.447575999999998|0.006297623716399414|0.009233794694992525
336861|1207  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9724569999999986|2.4523630000000054|0.006093999817696982|0.007938753462099157
336863|120 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004170406303902752|0.008425259809996533
336859|1205  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9724189999999986|2.45214|0.006078999878496916|0.007941835641403827
336864|1214 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.006358497060297452|0.009220376900998417
336867|1216 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.006373725799697638|0.009217069649594123
336865|1215  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.8842809999999979|0.7241810000000015|0.006154006185099092|0.007926456997893183
336866|1216  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.006198016816597374|0.008105592814303009
336850|113 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004214923003001303|0.0082169929397935
336868|1217  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.006169009222997346|0.007923389937403158
336869|1218 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.006388954539097824|0.009213762398104564
336870|1218 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|5.217503999999998|0.3781620000000032|0.006569527501799399|0.010347696756397795
336872|1222 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.006419412017997672|0.009207147895097023
336874|1224 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.006434640757397858|0.009203840643593253
336873|1224  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.675311999999998|0.4238639999999947|0.006258012739898788|0.008093327889596935
336875|127 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.004054939843502581|0.008270472189892075
336877|1301  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9725380000000001|2.4527789999999925|0.00702699999999723|0.007747999999992317
336876|128  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.0028510000000032676|0.007622499999996535
336878|1301 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.763693|0.44829099999999755|0.007209999999997052|0.008847000000002936
336879|1301 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.957851999999999|0.725828000000007|0.00738799999999884|0.009981999999993718
336880|1302  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.973032|2.4528700000000043|0.007070744517196914|0.00792792822559818
336882|1305  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9726169999999996|2.4531889999999947|0.007056545148497406|0.00774217419609613
336881|1302 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7636809999999983|0.4474969999999985|0.007255492577399991|0.009025849439694866
336884|1305 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7424229999999987|0.25136899999999684|0.0074183706889989764|0.009976005785105713
336885|1306 N Broadway Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.835526999999999|0.27820300000000486|0.00692703219409907|0.006859934548302249
336887|1307  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9726539999999986|2.453389999999999|0.007071317722697756|0.007739261294105404
336886|1306 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.0072844777320995036|0.009019548319102455
1509706|855, 44|NaN|NaN|NaN|NaN|NaN|NaN
336889|1309  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9726919999999986|2.453588999999994|0.0070860902968981065|0.007736348392199943
336888|1308  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9731469999999973|2.453487999999993|0.007114978068898381|0.00791871290229551
336890|1309 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.007267853723998741|0.008834238149091789
336891|1310  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.6741949999999974|0.4245829999999984|0.007129724130599868|0.007915648622798699
336892|1310 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.007313461788797326|0.00901324216529531
336894|1314 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.007342437752900111|0.00900689891570039
336895|1314 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7419939999999983|0.25076500000000124|0.007524172256097472|0.010142567336302477
336893|1312 N Broadway Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|5.426341999999998|0.2568299999999937|0.006971054624496986|0.006850821953193531
336897|1315 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.007311255685298335|0.008824719858793628
336896|1315  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.6741889999999984|0.4251919999999956|0.007130366716499026|0.007727403674394395
336898|1316 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.007356925734999464|0.00900372729090293
336900|1318 N Broadway Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.040108|2.046014999999997|0.007015065391698272|0.006841653043395013
336899|1318  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.8819809999999997|0.7236290000000025|0.00718875507820016|0.007903618136097634
336901|1318 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7419699999999985|0.25045300000000736|0.0075544954267989795|0.010136102497796173
3026792|1048 Augusta Dr Houston, TX 77057 United States|NaN|NaN|NaN|NaN|NaN|NaN
336902|1319  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.673874999999999|0.4253929999999997|0.007159874210397987|0.0077213900572985494
336903|1319 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.007340192700297621|0.008818385135697326
336904|1320  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.6734319999999983|0.4251289999999983|0.007203512814999868|0.0079006105143975
336906|1323 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.007369129715296907|0.008812050412601025
336905|1321 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|5.384820999999995|0.48605600000000493|0.007539617305198476|0.009950878544103148
336907|1324  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.8815469999999976|0.7233710000000002|0.007233028288798238|0.007894595270997229
336908|1401  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.091594999999998|2.0350040000000007|0.007992999999999029|0.007550999999992314
336911|1402 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7628379999999986|0.4470979999999969|0.008208334392996619|0.008817771706702615
336910|1401 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.9574239999999996|0.7273330000000016|0.008370999999996798|0.00977100000000064
336916|1408  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.008081920926798603|0.007721687480795936
336915|1407  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|1.972839999999998|2.4544039999999967|0.008038079774699725|0.007542471394003769
336913|1405 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7624499999999976|0.44759399999999516|0.008192685675599165|0.00863262375570173
336912|1403 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.7626779999999975|0.44766500000000065|0.008177342837797141|0.008635811877894639
336914|1405 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|5.384824999999999|0.4872869999999949|0.008399638000497589|0.009764161074500066
336921|1416  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.00814189799789844|0.007709652358201424
336917|1409 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.00822337135119966|0.008626247511401175
336918|1410 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.008269671665299683|0.008804857116402331
336919|1415 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.008269369652197156|0.008616539454195049
336920|1415 N Water Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0000629999999973|1.912115|0.008471251498999521|0.00974714162100554
336926|1421 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.008315352420897426|0.008606757525200237
336924|1420  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.008171894371699295|0.007703673523892007
336922|1418 N Broadway Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0000399999999985|1.9127819999999929|0.007979840021597795|0.006629192878804702
336923|1419  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.008128123319696812|0.007524816987398708
336925|1421  Mesquite Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|2.0902049999999974|2.080489|0.008143121446597235|0.007521827582195328
336929|1422 N Chaparral Street, Corpus Christi, TX , Corpus Christi, Texas, USA|27.79641|-97.40356|0.007130000000000081|0.005425000000002456|0.008361636957896934|0.00878529331049549
